Fund Name:,SPDR® Gold Shares,,,,,,,,,,,,,,,,
Ticker Symbol:,GLD®,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Date,NAV,Shares Outstanding,Total Net Assets,,,,,,,,,,,,,,
14-Jun-2007,64.663393,153600000.0,9932297103.11,,,,,,,,,,,,,,
13-Jun-2007,64.109674,153600000.0,9847245972.97,,,,,,,,,,,,,,
12-Jun-2007,64.070775,153600000.0,9841271033.59,,,,,,,,,,,,,,
11-Jun-2007,64.373442,152600000.0,9823387237.09,,,,,,,,,,,,,,
08-Jun-2007,64.865644,152600000.0,9898497217.94,,,,,,,,,,,,,,
07-Jun-2007,66.202918,155100000.0,10268072637.41,,,,,,,,,,,,,,
06-Jun-2007,66.297730,155100000.0,10282777896.22,,,,,,,,,,,,,,
05-Jun-2007,66.476724,155100000.0,10310539967.99,,,,,,,,,,,,,,
04-Jun-2007,66.437838,155100000.0,10304508653.78,,,,,,,,,,,,,,
01-Jun-2007,65.984438,155100000.0,10234186352.53,,,,,,,,,,,,,,
31-May-2007,65.252276,152000000.0,9918345904.49,,,,,,,,,,,,,,
30-May-2007,64.614190,150500000.0,9724435527.99,,,,,,,,,,,,,,
29-May-2007,67.540723,153300000.0,10353992839.32,,,,,,,,,,,,,,
25-May-2007,64.880198,153300000.0,9946134418.52,,,,,,,,,,,,,,
24-May-2007,65.247351,153300000.0,10002418925.97,,,,,,,,,,,,,,
23-May-2007,65.550134,152300000.0,9983285332.78,,,,,,,,,,,,,,
22-May-2007,65.545900,152300000.0,9982640561.86,,,,,,,,,,,,,,
21-May-2007,65.150464,152300000.0,9922415722.04,,,,,,,,,,,,,,
18-May-2007,65.053566,152300000.0,9907658055.04,,,,,,,,,,,,,,
17-May-2007,65.029519,152300000.0,9903995743.31,,,,,,,,,,,,,,
16-May-2007,66.119651,155100000.0,10255157820.47,,,,,,,,,,,,,,
15-May-2007,67.635064,157700000.0,10666049591.70,,,,,,,,,,,,,,
14-May-2007,66.363743,156800000.0,10405834940.67,,,,,,,,,,,,,,
11-May-2007,66.247077,155900000.0,10327919313.43,,,,,,,,,,,,,,
10-May-2007,66.693474,155900000.0,10397512578.12,,,,,,,,,,,,,,
09-May-2007,67.635064,157700000.0,10666049591.70,,,,,,,,,,,,,,
08-May-2007,67.759602,157700000.0,10685689310.33,,,,,,,,,,,,,,
07-May-2007,68.210967,157700000.0,10756869513.11,,,,,,,,,,,,,,
04-May-2007,68.213210,157700000.0,10757223171.38,,,,,,,,,,,,,,
03-May-2007,66.767542,157700000.0,10529241450.33,,,,,,,,,,,,,,
02-May-2007,66.302648,157700000.0,10455927514.02,,,,,,,,,,,,,,
01-May-2007,66.709557,160100000.0,10680200053.05,,,,,,,,,,,,,,
30-Apr-2007,67.047122,160100000.0,10734244294.83,,,,,,,,,,,,,,
27-Apr-2007,67.098862,160100000.0,10742527853.23,,,,,,,,,,,,,,
26-Apr-2007,66.653787,160100000.0,10671271349.25,,,,,,,,,,,,,,
25-Apr-2007,67.744276,160100000.0,10845858639.89,,,,,,,,,,,,,,
24-Apr-2007,68.180922,160100000.0,10915765637.50,,,,,,,,,,,,,,
23-Apr-2007,68.211390,160600000.0,10954749235.21,,,,,,,,,,,,,,
20-Apr-2007,68.481124,160600000.0,10998068587.29,,,,,,,,,,,,,,
19-Apr-2007,67.540723,162500000.0,10975367491.12,,,,,,,,,,,,,,
18-Apr-2007,68.220083,162500000.0,11085763529.98,,,,,,,,,,,,,,
17-Apr-2007,68.146529,162500000.0,11073811030.87,,,,,,,,,,,,,,
16-Apr-2007,67.998673,160500000.0,10913787007.98,,,,,,,,,,,,,,
13-Apr-2007,67.530320,160500003.0,10838616554.29,,,,,,,,,,,,,,
12-Apr-2007,67.085251,160500000.0,10767182857.04,,,,,,,,,,,,,,
11-Apr-2007,67.180102,160500000.0,10782406377.98,,,,,,,,,,,,,,
10-Apr-2007,67.101583,160500000.0,10769804102.11,,,,,,,,,,,,,,
09-Apr-2007,66.715950,160500000.0,10707909981.13,,,,,,,,,,,,,,
05-Apr-2007,66.718875,160500000.0,10708379381.84,,,,,,,,,,,,,,
04-Apr-2007,66.595768,158500004.0,10555429488.65,,,,,,,,,,,,,,
03-Apr-2007,65.803689,157400000.0,10357500606.07,,,,,,,,,,,,,,
02-Apr-2007,65.209802,157000000.0,10237938986.22,,,,,,,,,,,,,,
30-Mar-2007,65.558808,157000000.0,10292732906.33,,,,,,,,,,,,,,
29-Mar-2007,65.485201,157000000.0,10281176534.06,,,,,,,,,,,,,,
28-Mar-2007,66.055752,155500000.0,10271669486.62,,,,,,,,,,,,,,
27-Mar-2007,65.783947,155500000.0,10229403758.64,,,,,,,,,,,,,,
26-Mar-2007,65.685566,155500000.0,10214105573.66,,,,,,,,,,,,,,
23-Mar-2007,65.018776,155500000.0,10110419654.85,,,,,,,,,,,,,,
22-Mar-2007,65.688424,155500000.0,10214549907.66,,,,,,,,,,,,,,
21-Mar-2007,65.267960,154758727.0,10100786384.59,,,,,,,,,,,,,,
20-Mar-2007,65.293452,154700000.0,10100897079.35,,,,,,,,,,,,,,
19-Mar-2007,64.897761,154700000.0,10039683666.50,,,,,,,,,,,,,,
16-Mar-2007,64.721508,154700000.0,10012417291.73,,,,,,,,,,,,,,
15-Mar-2007,64.256440,154700000.0,9940471190.17,,,,,,,,,,,,,,
14-Mar-2007,63.736860,154700000.0,9860092235.18,,,,,,,,,,,,,,
13-Mar-2007,64.485774,156700000.0,10104920852.66,,,,,,,,,,,,,,
12-Mar-2007,64.184222,156700000.0,10057667537.15,,,,,,,,,,,,,,
09-Mar-2007,64.632298,156700000.0,10127881132.61,,,,,,,,,,,,,,
08-Mar-2007,64.831209,158100000.0,10249814189.26,,,,,,,,,,,,,,
07-Mar-2007,64.053973,156100000.0,9998825206.60,,,,,,,,,,,,,,
06-Mar-2007,63.792053,156099881.0,9957931885.03,,,,,,,,,,,,,,
05-Mar-2007,63.098829,156100000.0,9849727145.59,,,,,,,,,,,,,,
02-Mar-2007,64.602785,156100000.0,10084494743.58,,,,,,,,,,,,,,
01-Mar-2007,66.437434,156100000.0,10370883449.69,,,,,,,,,,,,,,
28-Feb-2007,65.823544,156100000.0,10275055224.59,,,,,,,,,,,,,,
27-Feb-2007,67.013844,158100000.0,10594888764.18,,,,,,,,,,,,,,
26-Feb-2007,67.961285,158100000.0,10744679165.80,,,,,,,,,,,,,,
23-Feb-2007,67.690902,158100000.0,10701931551.59,,,,,,,,,,,,,,
22-Feb-2007,67.057201,157600000.0,10568214874.66,,,,,,,,,,,,,,
21-Feb-2007,65.536261,155600000.0,10197442163.14,,,,,,,,,,,,,,
20-Feb-2007,65.799680,154299998.0,10152890469.67,,,,,,,,,,,,,,
16-Feb-2007,65.921532,154300000.0,10171692393.79,,,,,,,,,,,,,,
15-Feb-2007,65.887558,154300000.0,10166450235.54,,,,,,,,,,,,,,
14-Feb-2007,66.235244,151700000.0,10047886457.81,,,,,,,,,,,,,,
13-Feb-2007,66.191360,151700000.0,10041229300.25,,,,,,,,,,,,,,
12-Feb-2007,65.869905,151200000.0,9959529620.27,,,,,,,,,,,,,,
09-Feb-2007,65.867114,149700000.0,9860306936.67,,,,,,,,,,,,,,
08-Feb-2007,65.024964,149700000.0,9734237180.76,,,,,,,,,,,,,,
07-Feb-2007,64.802564,149700000.0,9700943848.58,,,,,,,,,,,,,,
06-Feb-2007,64.753694,148700000.0,9628874225.63,,,,,,,,,,,,,,
